Date,Open,High,Low,Close,Adj Close,Volume
2022-12-05,104.434998,105.360001,104.065002,105.238998,105.238998,35489
2022-12-06,105.095001,105.584999,104.849998,105.542000,105.542000,28957
2022-12-07,105.565002,105.800003,104.820000,105.056000,105.056000,33342
2022-12-08,105.224998,105.415001,104.684998,104.755997,104.755997,26312
2022-12-09,104.769997,105.199997,104.410004,104.799004,104.799004,38529
2022-12-12,104.849998,105.235001,104.639999,105.103996,105.103996,29209
2022-12-13,104.940002,105.084999,103.529999,103.943001,103.943001,34509
2022-12-14,103.989998,104.195000,103.394997,103.738998,103.738998,49734
2022-12-15,103.610001,104.860001,103.500000,104.531998,104.531998,40252
2022-12-16,104.459999,104.815002,104.230003,104.661003,104.661003,15345
2022-12-19,104.625000,104.654999,104.150002,104.595001,104.595001,18215
2022-12-20,104.370003,104.415001,103.400002,103.606003,103.606003,30548
2022-12-21,103.625000,104.065002,103.514999,103.847000,103.847000,16949
2022-12-22,103.800003,104.300003,103.434998,104.126999,104.126999,21047
2022-12-23,104.175003,104.235001,103.815002,104.010002,104.010002,0
2022-12-27,103.834999,104.110001,103.584999,103.892998,103.892998,13283
2022-12-28,104.004997,104.269997,103.565002,104.181999,104.181999,19011
